No	Group	SubjectID	ItemID	ResponseText	ItemNo	ItemText
1309	Level2	K2010	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1310	Level2	K2011	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1311	Level2	K2012	t014	прыгает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1312	Level2	K2013	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1313	Level2	K2014	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1314	Level2	K2015	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1315	Level2	K2016	t014	прогнуть	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1316	Level2	K2017	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1317	Level2	K2018	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1318	Level2	K2019	t014	бежит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1319	Level2	K2020	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1320	Level2	K2021	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1321	Level2	K2022	t014	бежит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1322	Level2	K2023	t014	бежит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
1324	Level2	K2001	t015	ездить	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1325	Level2	K2002	t015	ездила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1326	Level2	K2003	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1327	Level2	K2004	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1328	Level2	K2005	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1329	Level2	K2006	t015	ездили	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1330	Level2	K2007	t015	каталась	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1331	Level2	K2008	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1332	Level2	K2009	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1333	Level2	K2010	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1334	Level2	K2011	t015	объездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1335	Level2	K2012	t015	буду ехать	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1336	Level2	K2013	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1337	Level2	K2014	t015	еду	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1338	Level2	K2015	t015	ехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1339	Level2	K2016	t015	ездила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1340	Level2	K2017	t015	поехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1341	Level2	K2018	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1342	Level2	K2019	t015	ездит	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1343	Level2	K2020	t015	поездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1344	Level2	K2021	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1345	Level2	K2022	t015	ездила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1346	Level2	K2023	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
1348	Level2	K2001	t016	лететь	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1349	Level2	K2002	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1350	Level2	K2003	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1351	Level2	K2004	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1352	Level2	K2005	t016	летет	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1353	Level2	K2006	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1354	Level2	K2007	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1355	Level2	K2008	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1356	Level2	K2009	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1357	Level2	K2010	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1358	Level2	K2011	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1359	Level2	K2012	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1360	Level2	K2013	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1361	Level2	K2014	t016	летет	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1362	Level2	K2015	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1363	Level2	K2016	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1364	Level2	K2017	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
1365	Level2	K2018	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
