No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	ResponsePath	ResponseManner	ResponseDirection	ResponseAspect	PathY	MannerY	DirectionY	AspectY
624	Level1	K1015	12.0	22.0	M	21.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	приездил	MotionVerb	pri	ride	-	impf	0	1	1	1
625	Level1	K1016	12.0	20.0	M	18.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
626	Level1	K1017	12.0	20.0	M	24.0	60.0	t030	подъезжает	filler	pod	ride	-	impf	едет	MotionVerb	-	ride	uni	impf	0	1	0	1
627	Level1	K1018	11.0	19.0	F	20.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	войдёт	MotionVerb	v	walk	-	pf	0	0	1	0
628	Level1	K1019	9.0	22.0	F	18.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
629	Level1	K1020	9.0	22.0	F	20.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	-	Empty	x	x	x	x	0	0	0	0
630	Level1	K1021	5.0	20.0	F	19.0	0.0	t030	подъезжает	filler	pod	ride	-	impf	едет	MotionVerb	-	ride	uni	impf	0	1	0	1
631	Level1	K1001	19.0	27.0	M	24.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	пойдёшь	MotionVerb	po	walk	-	pf	0	1	1	1
632	Level1	K1002	18.0	33.0	F	48.0	0.75	t031	Пройдите	PathItem	pro	walk	-	pf	находиться	OtherVerb	x	x	x	impf	0	0	0	0
633	Level1	K1003	18.0	20.0	F	54.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	иди	MotionVerb	-	walk	uni	impf	0	1	0	0
634	Level1	K1004	17.0	25.0	M	36.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идите	MotionVerb	-	walk	uni	impf	0	1	0	0
635	Level1	K1005	17.0	36.0	M	156.0	1.0	t031	Пройдите	PathItem	pro	walk	-	pf	находится	OtherVerb	x	x	x	impf	0	0	0	0
636	Level1	K1006	16.0	20.0	F	24.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	находится	OtherVerb	x	x	x	impf	0	0	0	0
637	Level1	K1007	16.0	20.0	F	48.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	поидите	MotionVerb	po	walk	-	pf	0	1	1	1
638	Level1	K1008	16.0	20.0	F	18.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	иди	MotionVerb	-	walk	uni	impf	0	1	0	0
639	Level1	K1009	16.0	19.0	F	18.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идётк	MotionVerb	-	walk	uni	impf	0	1	0	0
640	Level1	K1010	15.0	21.0	F	14.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	йдти	MotionVerb	-	walk	uni	impf	0	1	0	0
641	Level1	K1011	15.0	23.0	M	18.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	0
642	Level1	K1012	15.0	23.0	F	20.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	пришёл	MotionVerb	pri	walk	-	pf	0	1	1	1
643	Level1	K1013	14.0	20.0	M	12.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идут	MotionVerb	-	walk	uni	impf	0	1	0	0
644	Level1	K1014	13.0	29.0	F	84.0	6.0	t031	Пройдите	PathItem	pro	walk	-	pf	прямо йдти	MotionVerb	-	walk	uni	impf	0	1	0	0
645	Level1	K1015	12.0	22.0	M	21.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	йдти	MotionVerb	-	walk	uni	impf	0	1	0	0
646	Level1	K1016	12.0	20.0	M	18.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	следовать	OtherVerb	x	x	x	impf	0	0	0	0
647	Level1	K1017	12.0	20.0	M	24.0	60.0	t031	Пройдите	PathItem	pro	walk	-	pf	идти	MotionVerb	-	walk	uni	impf	0	1	0	0
648	Level1	K1018	11.0	19.0	F	20.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идй	MotionVerb	-	walk	uni	impf	0	1	0	0
649	Level1	K1019	9.0	22.0	F	18.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идут	MotionVerb	-	walk	uni	impf	0	1	0	0
650	Level1	K1020	9.0	22.0	F	20.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
651	Level1	K1021	5.0	20.0	F	19.0	0.0	t031	Пройдите	PathItem	pro	walk	-	pf	идите	MotionVerb	-	walk	uni	impf	0	1	0	0
652	Level1	K1001	19.0	27.0	M	24.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
653	Level1	K1002	18.0	33.0	F	48.0	0.75	t032	обойти	PathItem	ob	walk	-	pf	возвратиться	OtherVerb	x	x	x	pf	0	0	0	1
654	Level1	K1003	18.0	20.0	F	54.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	обходить	MotionVerb	ob	walk	-	impf	1	1	1	0
655	Level1	K1004	17.0	25.0	M	36.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
656	Level1	K1005	17.0	36.0	M	156.0	1.0	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
657	Level1	K1006	16.0	20.0	F	24.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	подойти	MotionVerb	pod	walk	-	pf	0	1	1	1
658	Level1	K1007	16.0	20.0	F	48.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	уитй	MotionVerb	u	walk	-	pf	0	1	1	1
659	Level1	K1008	16.0	20.0	F	18.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	нe итди	MotionVerb	-	walk	uni	impf	0	1	0	0
660	Level1	K1009	16.0	19.0	F	18.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	идти	MotionVerb	-	walk	uni	impf	0	1	0	0
661	Level1	K1010	15.0	21.0	F	14.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
662	Level1	K1011	15.0	23.0	M	18.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	идти	MotionVerb	-	walk	uni	impf	0	1	0	0
663	Level1	K1012	15.0	23.0	F	20.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	выйдти	MotionVerb	vy	walk	-	pf	0	1	1	1
664	Level1	K1013	14.0	20.0	M	12.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	пройдти	MotionVerb	pro	walk	-	pf	0	1	1	1
665	Level1	K1014	13.0	29.0	F	84.0	6.0	t032	обойти	PathItem	ob	walk	-	pf	обойти	MotionVerb	ob	walk	-	pf	1	1	1	1
666	Level1	K1015	12.0	22.0	M	21.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	йдти	MotionVerb	-	walk	uni	impf	0	1	0	0
667	Level1	K1016	12.0	20.0	M	18.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	развернуться	OtherVerb	x	x	x	pf	0	0	0	1
668	Level1	K1017	12.0	20.0	M	24.0	60.0	t032	обойти	PathItem	ob	walk	-	pf	закрыть	OtherVerb	x	x	x	pf	0	0	0	1
669	Level1	K1018	11.0	19.0	F	20.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	не идти	MotionVerb	-	walk	uni	impf	0	1	0	0
670	Level1	K1019	9.0	22.0	F	18.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	не идут	MotionVerb	-	walk	uni	impf	0	1	0	0
671	Level1	K1020	9.0	22.0	F	20.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
672	Level1	K1021	5.0	20.0	F	19.0	0.0	t032	обойти	PathItem	ob	walk	-	pf	идим	MotionVerb	-	walk	uni	impf	0	1	0	0
673	Level1	K1001	19.0	27.0	M	24.0	0.0	t033	взлетел	filler	vz	fly	-	pf	улетет	MotionVerb	u	fly	-	pf	0	1	1	1
674	Level1	K1002	18.0	33.0	F	48.0	0.75	t033	взлетел	filler	vz	fly	-	pf	вылетит	MotionVerb	vy	fly	-	pf	0	1	1	1
675	Level1	K1003	18.0	20.0	F	54.0	0.0	t033	взлетел	filler	vz	fly	-	pf	вылетел	MotionVerb	vy	fly	-	pf	0	1	1	1
676	Level1	K1004	17.0	25.0	M	36.0	0.0	t033	взлетел	filler	vz	fly	-	pf	прилетел	MotionVerb	pri	fly	-	pf	0	1	1	1
677	Level1	K1005	17.0	36.0	M	156.0	1.0	t033	взлетел	filler	vz	fly	-	pf	взлетел	MotionVerb	vz	fly	-	pf	1	1	1	1
678	Level1	K1006	16.0	20.0	F	24.0	0.0	t033	взлетел	filler	vz	fly	-	pf	полетать	MotionVerb	po	fly	-	pf	0	1	1	1
679	Level1	K1007	16.0	20.0	F	48.0	0.0	t033	взлетел	filler	vz	fly	-	pf	слетал	MotionVerb	s	fly	-	impf	0	1	1	0
680	Level1	K1008	16.0	20.0	F	18.0	0.0	t033	взлетел	filler	vz	fly	-	pf	вернулься	OtherVerb	x	x	x	pf	0	0	0	1
681	Level1	K1009	16.0	19.0	F	18.0	0.0	t033	взлетел	filler	vz	fly	-	pf	летит	MotionVerb	-	fly	uni	impf	0	1	0	0
682	Level1	K1010	15.0	21.0	F	14.0	0.0	t033	взлетел	filler	vz	fly	-	pf	-	Empty	x	x	x	x	0	0	0	0
683	Level1	K1011	15.0	23.0	M	18.0	0.0	t033	взлетел	filler	vz	fly	-	pf	поехал	MotionVerb	po	ride	-	pf	0	0	1	1
684	Level1	K1012	15.0	23.0	F	20.0	0.0	t033	взлетел	filler	vz	fly	-	pf	пошёл	MotionVerb	po	walk	-	pf	0	0	1	1
685	Level1	K1013	14.0	20.0	M	12.0	0.0	t033	взлетел	filler	vz	fly	-	pf	уедет	MotionVerb	u	ride	-	pf	0	0	1	1
686	Level1	K1014	13.0	29.0	F	84.0	6.0	t033	взлетел	filler	vz	fly	-	pf	улетает	MotionVerb	u	fly	-	impf	0	1	1	0
687	Level1	K1015	12.0	22.0	M	21.0	0.0	t033	взлетел	filler	vz	fly	-	pf	приездит	MotionVerb	pri	ride	-	impf	0	0	1	0
688	Level1	K1016	12.0	20.0	M	18.0	0.0	t033	взлетел	filler	vz	fly	-	pf	летает	MotionVerb	-	fly	multi	impf	0	1	0	0
689	Level1	K1017	12.0	20.0	M	24.0	60.0	t033	взлетел	filler	vz	fly	-	pf	приехал	MotionVerb	pri	ride	-	pf	0	0	1	1
690	Level1	K1018	11.0	19.0	F	20.0	0.0	t033	взлетел	filler	vz	fly	-	pf	идти	MotionVerb	-	walk	uni	impf	0	0	0	0
691	Level1	K1019	9.0	22.0	F	18.0	0.0	t033	взлетел	filler	vz	fly	-	pf	летит	MotionVerb	-	fly	uni	impf	0	1	0	0
692	Level1	K1020	9.0	22.0	F	20.0	0.0	t033	взлетел	filler	vz	fly	-	pf	-	Empty	x	x	x	x	0	0	0	0
693	Level1	K1021	5.0	20.0	F	19.0	0.0	t033	взлетел	filler	vz	fly	-	pf	летел	MotionVerb	-	fly	uni	impf	0	1	0	0
694	Level1	K1001	19.0	27.0	M	24.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	приплывёт	MotionVerb	pri	swim	-	pf	0	1	1	0
695	Level1	K1002	18.0	33.0	F	48.0	0.75	t034	подплывает	PathItem	pod	swim	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
696	Level1	K1003	18.0	20.0	F	54.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	приплывёт	MotionVerb	pri	swim	-	pf	0	1	1	0
697	Level1	K1004	17.0	25.0	M	36.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
698	Level1	K1005	17.0	36.0	M	156.0	1.0	t034	подплывает	PathItem	pod	swim	-	impf	подплыть	MotionVerb	pod	swim	-	pf	1	1	1	0
699	Level1	K1006	16.0	20.0	F	24.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	плавает	MotionVerb	-	swim	multi	impf	0	1	0	1
700	Level1	K1007	16.0	20.0	F	48.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	плавал	MotionVerb	-	swim	multi	impf	0	1	0	1
701	Level1	K1008	16.0	20.0	F	18.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
702	Level1	K1009	16.0	19.0	F	18.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	плавет	MotionVerb	-	swim	multi	impf	0	1	0	1
703	Level1	K1010	15.0	21.0	F	14.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
704	Level1	K1011	15.0	23.0	M	18.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	приидёт	MotionVerb	pri	walk	-	pf	0	0	1	0
705	Level1	K1012	15.0	23.0	F	20.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	прийдёт	MotionVerb	pri	walk	-	pf	0	0	1	0
706	Level1	K1013	14.0	20.0	M	12.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
707	Level1	K1014	13.0	29.0	F	84.0	6.0	t034	подплывает	PathItem	pod	swim	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
708	Level1	K1015	12.0	22.0	M	21.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	йдёт	MotionVerb	-	walk	uni	impf	0	0	0	1
709	Level1	K1016	12.0	20.0	M	18.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	достигает	OtherVerb	x	x	x	impf	0	0	0	1
710	Level1	K1017	12.0	20.0	M	24.0	60.0	t034	подплывает	PathItem	pod	swim	-	impf	плывёт	MotionVerb	-	swim	uni	impf	0	1	0	1
711	Level1	K1018	11.0	19.0	F	20.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	дойти	MotionVerb	do	walk	-	pf	0	0	1	0
712	Level1	K1019	9.0	22.0	F	18.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
713	Level1	K1020	9.0	22.0	F	20.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
714	Level1	K1021	5.0	20.0	F	19.0	0.0	t034	подплывает	PathItem	pod	swim	-	impf	-	Empty	x	x	x	x	0	0	0	0
715	Level1	K1001	19.0	27.0	M	24.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	отошла	MotionVerb	ot	walk	-	pf	1	1	1	1
716	Level1	K1002	18.0	33.0	F	48.0	0.75	t035	отошла	PathItem	ot	walk	-	pf	отступает	OtherVerb	x	x	x	impf	0	0	0	0
717	Level1	K1003	18.0	20.0	F	54.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	уйдёт	MotionVerb	u	walk	-	pf	0	1	1	1
718	Level1	K1004	17.0	25.0	M	36.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
719	Level1	K1005	17.0	36.0	M	156.0	1.0	t035	отошла	PathItem	ot	walk	-	pf	отошла	MotionVerb	ot	walk	-	pf	1	1	1	1
720	Level1	K1006	16.0	20.0	F	24.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	0
721	Level1	K1007	16.0	20.0	F	48.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	сошла	MotionVerb	s	walk	-	pf	0	1	1	1
722	Level1	K1008	16.0	20.0	F	18.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
723	Level1	K1009	16.0	19.0	F	18.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	0
724	Level1	K1010	15.0	21.0	F	14.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
725	Level1	K1011	15.0	23.0	M	18.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
726	Level1	K1012	15.0	23.0	F	20.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	вышла	MotionVerb	vy	walk	-	pf	0	1	1	1
727	Level1	K1013	14.0	20.0	M	12.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	отходит	MotionVerb	ot	walk	-	impf	1	1	1	0
728	Level1	K1014	13.0	29.0	F	84.0	6.0	t035	отошла	PathItem	ot	walk	-	pf	отложить	OtherVerb	x	x	x	pf	0	0	0	1
729	Level1	K1015	12.0	22.0	M	21.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	ходит	MotionVerb	-	walk	multi	impf	0	1	0	0
730	Level1	K1016	12.0	20.0	M	18.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	уходит	MotionVerb	u	walk	-	impf	0	1	1	0
731	Level1	K1017	12.0	20.0	M	24.0	60.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
732	Level1	K1018	11.0	19.0	F	20.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	0
733	Level1	K1019	9.0	22.0	F	18.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	идёт	MotionVerb	-	walk	uni	impf	0	1	0	0
734	Level1	K1020	9.0	22.0	F	20.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	-	Empty	x	x	x	x	0	0	0	0
735	Level1	K1021	5.0	20.0	F	19.0	0.0	t035	отошла	PathItem	ot	walk	-	pf	ходит	MotionVerb	-	walk	multi	impf	0	1	0	0
736	Level1	K1001	19.0	27.0	M	24.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	прибежет	MotionVerb	pri	run	-	pf	0	1	1	0
737	Level1	K1002	18.0	33.0	F	48.0	0.75	t036	подбегает	PathItem	pod	run	-	impf	бежит	MotionVerb	-	run	uni	impf	0	1	0	1
738	Level1	K1003	18.0	20.0	F	54.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	войдёт	MotionVerb	v	walk	-	pf	0	0	1	0
739	Level1	K1004	17.0	25.0	M	36.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	-	Empty	x	x	x	x	0	0	0	0
740	Level1	K1005	17.0	36.0	M	156.0	1.0	t036	подбегает	PathItem	pod	run	-	impf	придёт	MotionVerb	pri	walk	-	pf	0	0	1	0
741	Level1	K1006	16.0	20.0	F	24.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	бегает	MotionVerb	-	run	multi	impf	0	1	0	1
742	Level1	K1007	16.0	20.0	F	48.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
743	Level1	K1008	16.0	20.0	F	18.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
744	Level1	K1009	16.0	19.0	F	18.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
745	Level1	K1010	15.0	21.0	F	14.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	-	Empty	x	x	x	x	0	0	0	0
746	Level1	K1011	15.0	23.0	M	18.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	дошёл	MotionVerb	do	walk	-	pf	0	0	1	0
747	Level1	K1012	15.0	23.0	F	20.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	подошла	MotionVerb	pod	walk	-	pf	1	0	1	0
748	Level1	K1013	14.0	20.0	M	12.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	доидёт	MotionVerb	do	walk	-	pf	0	0	1	0
749	Level1	K1014	13.0	29.0	F	84.0	6.0	t036	подбегает	PathItem	pod	run	-	impf	бегает	MotionVerb	-	run	multi	impf	0	1	0	1
750	Level1	K1015	12.0	22.0	M	21.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	ходить	MotionVerb	-	walk	multi	impf	0	0	0	1
751	Level1	K1016	12.0	20.0	M	18.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	приближающую	OtherVerb	x	x	x	impf	0	0	0	1
752	Level1	K1017	12.0	20.0	M	24.0	60.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
753	Level1	K1018	11.0	19.0	F	20.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
754	Level1	K1019	9.0	22.0	F	18.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
755	Level1	K1020	9.0	22.0	F	20.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	-	Empty	x	x	x	x	0	0	0	0
756	Level1	K1021	5.0	20.0	F	19.0	0.0	t036	подбегает	PathItem	pod	run	-	impf	идёт	MotionVerb	-	walk	uni	impf	0	0	0	1
757	Level1	K1001	19.0	27.0	M	24.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	прилетет	MotionVerb	pri	fly	-	pf	0	1	1	0
758	Level1	K1002	18.0	33.0	F	48.0	0.75	t037	подлетает	PathItem	pod	fly	-	impf	совершил	OtherVerb	x	x	x	pf	0	0	0	0
759	Level1	K1003	18.0	20.0	F	54.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	прилетел	MotionVerb	pri	fly	-	pf	0	1	1	0
760	Level1	K1004	17.0	25.0	M	36.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	прилетают	MotionVerb	pri	fly	-	impf	0	1	1	1
761	Level1	K1005	17.0	36.0	M	156.0	1.0	t037	подлетает	PathItem	pod	fly	-	impf	подлететь	MotionVerb	pod	fly	-	pf	1	1	1	0
762	Level1	K1006	16.0	20.0	F	24.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	прилетаёт	MotionVerb	pri	fly	-	impf	0	1	1	1
763	Level1	K1007	16.0	20.0	F	48.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	летит	MotionVerb	-	fly	uni	impf	0	1	0	1
764	Level1	K1008	16.0	20.0	F	18.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	летит	MotionVerb	-	fly	uni	impf	0	1	0	1
765	Level1	K1009	16.0	19.0	F	18.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	подходит	MotionVerb	pod	walk	-	impf	1	0	1	1
766	Level1	K1010	15.0	21.0	F	14.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	-	Empty	x	x	x	x	0	0	0	0
767	Level1	K1011	15.0	23.0	M	18.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	летет	MotionVerb	-	fly	uni	impf	0	1	0	1
768	Level1	K1012	15.0	23.0	F	20.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	подоедет	MotionVerb	pod	ride	-	pf	1	0	1	0
769	Level1	K1013	14.0	20.0	M	12.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	уедет	MotionVerb	u	ride	-	pf	0	0	1	0
770	Level1	K1014	13.0	29.0	F	84.0	6.0	t037	подлетает	PathItem	pod	fly	-	impf	улетает	MotionVerb	u	fly	-	impf	0	1	1	1
771	Level1	K1015	12.0	22.0	M	21.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	приходет	MotionVerb	pri	walk	-	impf	0	0	1	1
772	Level1	K1016	12.0	20.0	M	18.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	приземляется	OtherVerb	x	x	x	impf	0	0	0	1
773	Level1	K1017	12.0	20.0	M	24.0	60.0	t037	подлетает	PathItem	pod	fly	-	impf	едет	MotionVerb	-	ride	uni	impf	0	0	0	1
774	Level1	K1018	11.0	19.0	F	20.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	войдёт	MotionVerb	v	walk	-	pf	0	0	1	0
775	Level1	K1019	9.0	22.0	F	18.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	поехает	MotionVerb	po	ride	-	pf	0	0	1	0
776	Level1	K1020	9.0	22.0	F	20.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	-	Empty	x	x	x	x	0	0	0	0
777	Level1	K1021	5.0	20.0	F	19.0	0.0	t037	подлетает	PathItem	pod	fly	-	impf	лечим	MotionVerb	-	fly	uni	impf	0	1	0	1
778	Level1	K1001	19.0	27.0	M	24.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	0	1	0
779	Level1	K1002	18.0	33.0	F	48.0	0.75	t038	въезжает	PathItem	v	ride	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	0	1	0
780	Level1	K1003	18.0	20.0	F	54.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	приехала	MotionVerb	pri	ride	-	pf	0	1	1	0
781	Level1	K1004	17.0	25.0	M	36.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	воедет	MotionVerb	v	ride	-	pf	1	1	1	0
782	Level1	K1005	17.0	36.0	M	156.0	1.0	t038	въезжает	PathItem	v	ride	-	impf	остановится	OtherVerb	x	x	x	pf	0	0	0	0
783	Level1	K1006	16.0	20.0	F	24.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	стоит	OtherVerb	x	x	x	impf	0	0	0	1
784	Level1	K1007	16.0	20.0	F	48.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	воехал	MotionVerb	v	ride	-	pf	1	1	1	0
785	Level1	K1008	16.0	20.0	F	18.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	едет	MotionVerb	-	ride	uni	impf	0	1	0	1
786	Level1	K1009	16.0	19.0	F	18.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	остановится	OtherVerb	x	x	x	pf	0	0	0	0
787	Level1	K1010	15.0	21.0	F	14.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	-	Empty	x	x	x	x	0	0	0	0
788	Level1	K1011	15.0	23.0	M	18.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	находится	OtherVerb	x	x	x	impf	0	0	0	1
789	Level1	K1012	15.0	23.0	F	20.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	приедет	MotionVerb	pri	ride	-	pf	0	1	1	0
790	Level1	K1013	14.0	20.0	M	12.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	ведёт	OtherVerb	x	x	x	impf	0	0	0	1
791	Level1	K1014	13.0	29.0	F	84.0	6.0	t038	въезжает	PathItem	v	ride	-	impf	входит	MotionVerb	v	walk	-	impf	1	0	1	1
792	Level1	K1015	12.0	22.0	M	21.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	выйдёт	MotionVerb	vy	walk	-	pf	0	0	1	0
793	Level1	K1016	12.0	20.0	M	18.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	былa	OtherVerb	x	x	x	impf	0	0	0	1
794	Level1	K1017	12.0	20.0	M	24.0	60.0	t038	въезжает	PathItem	v	ride	-	impf	-	Empty	x	x	x	x	0	0	0	0
795	Level1	K1018	11.0	19.0	F	20.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	войдёт	MotionVerb	v	walk	-	pf	1	0	1	0
796	Level1	K1019	9.0	22.0	F	18.0	0.0	t038	въезжает	PathItem	v	ride	-	impf	едет	MotionVerb	-	ride	uni	impf	0	1	0	1
